iso3,country_name,people_in_need,requirements,funding,coverage_ratio,cumulative_historical_gap,years_with_data,temporal_multiplier,gap_score
COL,Colombia,4288499,809539590.0,231936658,0.28650440431208557,1903251829.0,5,3.0,9179475.445836075
NGA,Nigeria,1755723,910246471.0,324189433,0.35615566039365615,1693078611.0,5,3.0,3391236.9464000063
