iso3,country_name,people_in_need,requirements,funding,coverage_ratio,cumulative_historical_gap,years_with_data,temporal_multiplier,gap_score
COL,Colombia,4288499,809539590.0,231936658,0.28650440431208557,0.0,0,1.0,3059825.148612025
NGA,Nigeria,1755723,910246471.0,324189433,0.35615566039365615,0.0,0,1.0,1130412.3154666687
