iso3,country_name,people_in_need,requirements,funding,coverage_ratio,avg_gap,consecutive_years_underfunded,temporal_factor_value,temporal_factor_normalized,gap_score
COL,Colombia,4288499,809539590.0,231936658,0.28650440431208557,380650365.8,5,761300731.6,4032955.851073162,7092780.999685187
NGA,Nigeria,1755723,910246471.0,324189433,0.35615566039365615,338615722.2,5,677231444.4,1306273.4777208504,2436685.793187519
