iso3,country_name,people_in_need,requirements,funding,coverage_ratio,cumulative_historical_gap,years_with_data,temporal_multiplier,gap_score
YEM,Yemen,520000.0,2478772922.0,1384559671,0.5585665627986879,0.0,0,1.0,229545.3873446823
NGA,Nigeria,780.0,910246471.0,324189433,0.35615566039365615,0.0,0,1.0,502.19858489294813
