iso3,country_name,people_in_need,requirements,funding,coverage_ratio,avg_gap,consecutive_years_underfunded,temporal_factor_value,temporal_factor_normalized,gap_score
SSD,South Sudan,1354523,1694778653.0,917826590,0.5415613350895799,394815636.8,5,789631273.6,631099.3590326352,1252065.074743092
CAF,Central African Republic,17221,326056578.0,154783670,0.47471414608295376,72112560.0,2,100957584.0,5332.174448766987,14378.122139072439
NGA,Nigeria,10214,910246471.0,324189433,0.35615566039365615,338615722.2,5,677231444.4,7599.306554303136,14175.532639042332
