iso3,country_name,people_in_need,requirements,funding,coverage_ratio,cumulative_historical_gap,years_with_data,temporal_multiplier,gap_score
YEM,Yemen,520000.0,2478772922.0,1384559671,0.5585665627986879,3658826694.0,5,3.0,688636.1620340468
NGA,Nigeria,780.0,910246471.0,324189433,0.35615566039365615,1693078611.0,5,3.0,1506.5957546788445
