iso3,country_name,people_in_need,requirements,funding,coverage_ratio,cumulative_historical_gap,years_with_data,temporal_multiplier,gap_score
SSD,South Sudan,3272315.0,1694778653.0,917826590,0.5415613350895799,1974078184.0,5,3.0,4500467.159299023
NGA,Nigeria,42502.0,910246471.0,324189433,0.35615566039365615,1693078611.0,5,3.0,82094.01636584647
CAF,Central African Republic,34442.0,326056578.0,154783670,0.47471414608295376,360562800.0,5,3.0,54275.68614183272
